"Relative","Count","SrcBytes","DstBytes","ExitCode"
"DFPJ\CharFace\CFID_0\CharID_143-3","22","611836","38897","0"
"DFPJ\CharFace\CFID_0\CharID_143-4","14","353820","27651","0"
"DFPJ\CharFace\CFID_0\CharID_144-1","20","591214","37326","0"
"DFPJ\CharFace\CFID_0\CharID_144-2","27","452008","29459","0"
"DFPJ\CharFace\CFID_0\CharID_144-3","22","562678","38530","0"
"DFPJ\CharFace\CFID_0\CharID_144-4","22","529228","30846","0"
"DFPJ\CharFace\CFID_0\CharID_145-0","12","297180","38727","0"
"DFPJ\CharFace\CFID_0\CharID_145-1","13","266568","27608","0"
"DFPJ\CharFace\CFID_0\CharID_145-2","14","296470","27129","0"
"DFPJ\CharFace\CFID_0\CharID_145-3","14","273916","27740","0"
"DFPJ\CharFace\CFID_0\CharID_145-4","15","354254","27150","0"
"DFPJ\CharFace\CFID_0\CharID_146-1","2","42608","23960","0"
"DFPJ\CharFace\CFID_0\CharID_146-2","23","508156","41080","0"
"DFPJ\CharFace\CFID_0\CharID_146-4","16","241428","28682","0"
"DFPJ\CharFace\CFID_0\CharID_147-1","13","289958","25329","0"
"DFPJ\CharFace\CFID_0\CharID_147-2","23","495722","29444","0"
"DFPJ\CharFace\CFID_0\CharID_147-3","13","275710","24062","0"
"DFPJ\CharFace\CFID_0\CharID_147-4","14","348634","25802","0"
"DFPJ\CharFace\CFID_0\CharID_148-1","13","279892","25645","0"
"DFPJ\CharFace\CFID_0\CharID_148-113","14","290806","24965","0"
"DFPJ\CharFace\CFID_0\CharID_148-2","22","512784","32011","0"
"DFPJ\CharFace\CFID_0\CharID_148-3","14","266694","24526","0"
"DFPJ\CharFace\CFID_0\CharID_149-0","11","178880","29939","0"
"DFPJ\CharFace\CFID_0\CharID_149-1","20","381778","28368","0"
"DFPJ\CharFace\CFID_0\CharID_149-2","14","159776","18425","0"
"DFPJ\CharFace\CFID_0\CharID_149-3","22","380730","29216","0"
"DFPJ\CharFace\CFID_0\CharID_149-4","16","290184","27396","0"
"DFPJ\CharFace\CFID_0\CharID_15-0","11","260562","38131","0"
"DFPJ\CharFace\CFID_0\CharID_15-1","20","596192","31748","0"
"DFPJ\CharFace\CFID_0\CharID_15-2","14","352838","27991","0"
"DFPJ\CharFace\CFID_0\CharID_15-3","22","601810","32199","0"
"DFPJ\CharFace\CFID_0\CharID_15-4","12","311986","32787","0"
"DFPJ\CharFace\CFID_0\CharID_150-0","11","292618","37250","0"
"DFPJ\CharFace\CFID_0\CharID_150-1","25","584744","33353","0"
"DFPJ\CharFace\CFID_0\CharID_150-114","9","187378","23958","0"
"DFPJ\CharFace\CFID_0\CharID_150-115","14","257606","25669","0"
"DFPJ\CharFace\CFID_0\CharID_150-2","16","343260","29572","0"
"DFPJ\CharFace\CFID_0\CharID_150-27","50","902680","41146","0"
"DFPJ\CharFace\CFID_0\CharID_150-28","14","284158","26435","0"
"DFPJ\CharFace\CFID_0\CharID_150-3","27","587740","31284","0"
"DFPJ\CharFace\CFID_0\CharID_150-38","14","238108","23570","0"
"DFPJ\CharFace\CFID_0\CharID_150-4","24","858654","36411","0"
"DFPJ\CharFace\CFID_0\CharID_150-5","21","464250","28387","0"
"DFPJ\CharFace\CFID_0\CharID_150-6","23","472920","28621","0"
"DFPJ\CharFace\CFID_0\CharID_151-0","11","206460","35166","0"
"DFPJ\CharFace\CFID_0\CharID_151-1","20","397624","30313","0"
"DFPJ\CharFace\CFID_0\CharID_151-2","16","267238","26808","0"
"DFPJ\CharFace\CFID_0\CharID_151-3","23","375308","30378","0"
"DFPJ\CharFace\CFID_0\CharID_151-4","16","349164","31031","0"
"DFPJ\CharFace\CFID_0\CharID_152-0","11","257958","38411","0"
"DFPJ\CharFace\CFID_0\CharID_152-1","24","645866","35985","0"
"DFPJ\CharFace\CFID_0\CharID_152-116","19","352004","25329","0"
"DFPJ\CharFace\CFID_0\CharID_152-117","19","365480","26450","0"
"DFPJ\CharFace\CFID_0\CharID_152-3","27","671096","36094","0"
"DFPJ\CharFace\CFID_0\CharID_152-4","20","450044","30702","0"
"DFPJ\CharFace\CFID_0\CharID_153-0","10","190638","30483","0"
"DFPJ\CharFace\CFID_0\CharID_153-2","15","200254","22754","0"
"DFPJ\CharFace\CFID_0\CharID_154-0","10","257390","34089","0"
"DFPJ\CharFace\CFID_0\CharID_154-1","25","818024","40602","0"
"DFPJ\CharFace\CFID_0\CharID_154-118","16","425878","29780","0"
"DFPJ\CharFace\CFID_0\CharID_154-119","27","700514","37368","0"
"DFPJ\CharFace\CFID_0\CharID_154-120","16","418092","31015","0"
"DFPJ\CharFace\CFID_0\CharID_154-3","27","859924","42018","0"
"DFPJ\CharFace\CFID_0\CharID_154-65","27","618642","36779","0"
"DFPJ\CharFace\CFID_0\CharID_154-66","16","356498","27548","0"
"DFPJ\CharFace\CFID_0\CharID_154-9","6","184896","28672","0"
"DFPJ\CharFace\CFID_0\CharID_155-0","11","268500","35631","0"
"DFPJ\CharFace\CFID_0\CharID_155-1","13","298560","26956","0"
"DFPJ\CharFace\CFID_0\CharID_155-2","14","287782","26613","0"
"DFPJ\CharFace\CFID_0\CharID_155-3","14","304466","26772","0"
"DFPJ\CharFace\CFID_0\CharID_155-4","15","359836","29308","0"
"DFPJ\CharFace\CFID_0\CharID_156-0","11","197878","29261","0"
"DFPJ\CharFace\CFID_0\CharID_156-1","13","283022","22718","0"
"DFPJ\CharFace\CFID_0\CharID_156-2","14","265772","23173","0"
"DFPJ\CharFace\CFID_0\CharID_156-3","14","282132","22740","0"
"DFPJ\CharFace\CFID_0\CharID_156-4","14","357776","21692","0"
"DFPJ\CharFace\CFID_0\CharID_157-0","11","221600","32728","0"
"DFPJ\CharFace\CFID_0\CharID_157-1","23","528644","32535","0"
"DFPJ\CharFace\CFID_0\CharID_157-2","17","223464","24975","0"
"DFPJ\CharFace\CFID_0\CharID_157-3","23","451260","30870","0"
"DFPJ\CharFace\CFID_0\CharID_157-4","14","304526","32569","0"
"DFPJ\CharFace\CFID_0\CharID_158-1","13","400522","24638","0"
"DFPJ\CharFace\CFID_0\CharID_158-121","11","249038","35004","0"
"DFPJ\CharFace\CFID_0\CharID_158-149","14","362248","30652","0"
"DFPJ\CharFace\CFID_0\CharID_158-2","14","447264","26848","0"
"DFPJ\CharFace\CFID_0\CharID_158-3","4","120704","20339","0"
"DFPJ\CharFace\CFID_0\CharID_158-4","23","716740","30161","0"
"DFPJ\CharFace\CFID_0\CharID_159-122","13","342320","29910","0"
"DFPJ\CharFace\CFID_0\CharID_159-123","22","512512","33681","0"
"DFPJ\CharFace\CFID_0\CharID_159-124","14","351156","30098","0"
"DFPJ\CharFace\CFID_0\CharID_159-125","27","456850","46481","0"
"DFPJ\CharFace\CFID_0\CharID_16-17","14","198074","21393","0"
"DFPJ\CharFace\CFID_0\CharID_16-18","14","175710","21430","0"
"DFPJ\CharFace\CFID_0\CharID_16-19","14","184082","21395","0"
"DFPJ\CharFace\CFID_0\CharID_160-0","12","247372","35472","0"
"DFPJ\CharFace\CFID_0\CharID_160-1","23","528662","32201","0"
"DFPJ\CharFace\CFID_0\CharID_160-126","15","278030","30251","0"
"DFPJ\CharFace\CFID_0\CharID_160-127","39","962454","78395","0"
"DFPJ\CharFace\CFID_0\CharID_160-3","26","565190","32640","0"
"DFPJ\CharFace\CFID_0\CharID_160-4","15","263322","25610","0"
"DFPJ\CharFace\CFID_0\CharID_161-0","11","212208","37162","0"
"DFPJ\CharFace\CFID_0\CharID_161-1","20","398574","35934","0"
"DFPJ\CharFace\CFID_0\CharID_161-128","22","409710","30343","0"
"DFPJ\CharFace\CFID_0\CharID_161-2","16","326004","30172","0"
"DFPJ\CharFace\CFID_0\CharID_161-4","14","277278","27233","0"
"DFPJ\CharFace\CFID_0\CharID_162-0","12","310090","42075","0"
"DFPJ\CharFace\CFID_0\CharID_162-1","15","291040","27094","0"
"DFPJ\CharFace\CFID_0\CharID_162-129","28","385950","41794","0"
"DFPJ\CharFace\CFID_0\CharID_162-13","16","268984","31869","0"
"DFPJ\CharFace\CFID_0\CharID_162-3","15","248930","25822","0"
"DFPJ\CharFace\CFID_0\CharID_162-4","17","335570","28697","0"
"DFPJ\CharFace\CFID_0\CharID_163-0","11","257464","39305","0"
"DFPJ\CharFace\CFID_0\CharID_163-1","15","428324","33689","0"
"DFPJ\CharFace\CFID_0\CharID_163-2","14","266958","25151","0"
"DFPJ\CharFace\CFID_0\CharID_163-3","16","449450","34002","0"
"DFPJ\CharFace\CFID_0\CharID_163-4","17","482836","37117","0"
"DFPJ\CharFace\CFID_0\CharID_164-2","54","995146","42832","0"
"DFPJ\CharFace\CFID_0\CharID_165-1","13","337974","30194","0"
"DFPJ\CharFace\CFID_0\CharID_165-2","22","499744","31051","0"
"DFPJ\CharFace\CFID_0\CharID_165-3","14","319370","27935","0"
"DFPJ\CharFace\CFID_0\CharID_165-4","14","300102","26255","0"
"DFPJ\CharFace\CFID_0\CharID_166-2","54","677546","44405","0"
"DFPJ\CharFace\CFID_0\CharID_167-0","10","203654","31752","0"
"DFPJ\CharFace\CFID_0\CharID_167-1","30","594726","48007","0"
"DFPJ\CharFace\CFID_0\CharID_167-10","14","274188","31583","0"
"DFPJ\CharFace\CFID_0\CharID_167-130","16","341148","27276","0"
"DFPJ\CharFace\CFID_0\CharID_167-131","27","669132","37671","0"
"DFPJ\CharFace\CFID_0\CharID_167-132","34","662984","50684","0"
"DFPJ\CharFace\CFID_0\CharID_167-133","6","102000","19442","0"
"DFPJ\CharFace\CFID_0\CharID_167-134","6","123328","22448","0"
"DFPJ\CharFace\CFID_0\CharID_167-27","16","310534","26827","0"
"DFPJ\CharFace\CFID_0\CharID_167-29","13","287202","27506","0"
"DFPJ\CharFace\CFID_0\CharID_167-3","16","300632","26107","0"
"DFPJ\CharFace\CFID_0\CharID_167-30","22","592430","34166","0"
"DFPJ\CharFace\CFID_0\CharID_167-31","14","288216","27771","0"
"DFPJ\CharFace\CFID_0\CharID_167-32","14","361574","30641","0"
"DFPJ\CharFace\CFID_0\CharID_167-38","14","250864","24851","0"
"DFPJ\CharFace\CFID_0\CharID_167-4","13","262974","25192","0"
"DFPJ\CharFace\CFID_0\CharID_167-69","6","111946","20311","0"
"DFPJ\CharFace\CFID_0\CharID_168-0","11","258572","34189","0"
"DFPJ\CharFace\CFID_0\CharID_168-1","20","628970","31810","0"
"DFPJ\CharFace\CFID_0\CharID_168-135","27","525102","34442","0"
"DFPJ\CharFace\CFID_0\CharID_168-136","16","363192","26647","0"
"DFPJ\CharFace\CFID_0\CharID_168-3","23","533648","29002","0"
"DFPJ\CharFace\CFID_0\CharID_168-4","15","330690","26096","0"
"DFPJ\CharFace\CFID_0\CharID_169-0","11","273460","37605","0"
"DFPJ\CharFace\CFID_0\CharID_169-1","20","705564","39762","0"
"DFPJ\CharFace\CFID_0\CharID_169-2","14","298642","27028","0"
"DFPJ\CharFace\CFID_0\CharID_169-3","22","521326","33866","0"
"DFPJ\CharFace\CFID_0\CharID_169-4","22","545870","34214","0"
"DFPJ\CharFace\CFID_0\CharID_17-0","11","278962","36951","0"
"DFPJ\CharFace\CFID_0\CharID_17-1","15","362622","30526","0"
"DFPJ\CharFace\CFID_0\CharID_17-20","14","251714","22610","0"
"DFPJ\CharFace\CFID_0\CharID_17-21","14","307354","26402","0"
"DFPJ\CharFace\CFID_0\CharID_17-22","32","628920","45648","0"
"DFPJ\CharFace\CFID_0\CharID_17-23","26","514670","30451","0"
"DFPJ\CharFace\CFID_0\CharID_17-3","15","336478","29297","0"
"DFPJ\CharFace\CFID_0\CharID_17-4","15","242384","34897","0"
"DFPJ\CharFace\CFID_0\CharID_17-9","14","305278","24954","0"
"DFPJ\CharFace\CFID_0\CharID_170-137","11","295908","38474","0"
"DFPJ\CharFace\CFID_0\CharID_170-138","21","509560","32660","0"
"DFPJ\CharFace\CFID_0\CharID_170-139","15","258968","27645","0"
"DFPJ\CharFace\CFID_0\CharID_170-140","23","485712","33267","0"
"DFPJ\CharFace\CFID_0\CharID_170-141","16","420334","28738","0"
"DFPJ\CharFace\CFID_0\CharID_171-1","15","263958","24212","0"
"DFPJ\CharFace\CFID_0\CharID_171-2","23","383992","28645","0"
"DFPJ\CharFace\CFID_0\CharID_171-3","17","268508","23494","0"
"DFPJ\CharFace\CFID_0\CharID_171-4","18","319660","27172","0"
"DFPJ\CharFace\CFID_0\CharID_172-0","11","246060","35264","0"
"DFPJ\CharFace\CFID_0\CharID_172-1","22","692080","41030","0"
"DFPJ\CharFace\CFID_0\CharID_172-142","14","235968","20512","0"
"DFPJ\CharFace\CFID_0\CharID_172-143","16","391388","29978","0"
"DFPJ\CharFace\CFID_0\CharID_172-144","28","602372","37570","0"
"DFPJ\CharFace\CFID_0\CharID_172-3","26","745594","42235","0"
"DFPJ\CharFace\CFID_0\CharID_172-4","16","412570","36701","0"
"DFPJ\CharFace\CFID_0\CharID_173-0","10","202820","26726","0"
"DFPJ\CharFace\CFID_0\CharID_173-2","10","175508","23699","0"
"DFPJ\CharFace\CFID_0\CharID_173-4","10","235788","32020","0"
"DFPJ\CharFace\CFID_0\CharID_174-0","11","240316","36484","0"
"DFPJ\CharFace\CFID_0\CharID_174-1","13","216780","22885","0"
"DFPJ\CharFace\CFID_0\CharID_174-145","29","530328","35980","0"
"DFPJ\CharFace\CFID_0\CharID_174-146","17","275984","27408","0"
"DFPJ\CharFace\CFID_0\CharID_174-29","12","324660","31711","0"
"DFPJ\CharFace\CFID_0\CharID_174-3","14","221328","23647","0"
"DFPJ\CharFace\CFID_0\CharID_174-30","23","565332","36001","0"
"DFPJ\CharFace\CFID_0\CharID_174-31","14","355052","32183","0"
"DFPJ\CharFace\CFID_0\CharID_174-32","16","353764","27251","0"
"DFPJ\CharFace\CFID_0\CharID_174-4","17","238628","24178","0"
"DFPJ\CharFace\CFID_0\CharID_175-0","11","263268","35990","0"
"DFPJ\CharFace\CFID_0\CharID_175-1","13","313100","28714","0"
"DFPJ\CharFace\CFID_0\CharID_175-2","14","397674","34641","0"
"DFPJ\CharFace\CFID_0\CharID_175-3","14","306418","27912","0"
"DFPJ\CharFace\CFID_0\CharID_175-4","14","349194","31051","0"
"DFPJ\CharFace\CFID_0\CharID_176-0","12","222942","35675","0"
"DFPJ\CharFace\CFID_0\CharID_176-1","13","181254","20160","0"
"DFPJ\CharFace\CFID_0\CharID_176-2","15","234608","23515","0"
"DFPJ\CharFace\CFID_0\CharID_176-3","14","190046","22462","0"
"DFPJ\CharFace\CFID_0\CharID_176-4","15","264862","24870","0"
"DFPJ\CharFace\CFID_0\CharID_177-0","11","249152","32626","0"
"DFPJ\CharFace\CFID_0\CharID_177-1","12","297266","24557","0"
"DFPJ\CharFace\CFID_0\CharID_177-2","15","314686","26883","0"
"DFPJ\CharFace\CFID_0\CharID_177-3","15","366434","26995","0"
"DFPJ\CharFace\CFID_0\CharID_177-4","15","452360","33279","0"
"DFPJ\CharFace\CFID_0\CharID_178-0","11","189246","31199","0"
"DFPJ\CharFace\CFID_0\CharID_178-1","13","200432","21580","0"
"DFPJ\CharFace\CFID_0\CharID_178-2","14","194048","19726","0"
"DFPJ\CharFace\CFID_0\CharID_178-3","14","193050","22494","0"
"DFPJ\CharFace\CFID_0\CharID_178-4","15","245534","22127","0"
"DFPJ\CharFace\CFID_0\CharID_179-0","13","262104","37470","0"
"DFPJ\CharFace\CFID_0\CharID_179-1","15","344960","32692","0"
"DFPJ\CharFace\CFID_0\CharID_179-2","18","283090","28813","0"
"DFPJ\CharFace\CFID_0\CharID_179-3","16","337756","31456","0"
"DFPJ\CharFace\CFID_0\CharID_179-4","18","255334","29451","0"
"DFPJ\CharFace\CFID_0\CharID_18-0","11","290498","38722","0"
"DFPJ\CharFace\CFID_0\CharID_18-1","15","280004","24064","0"
"DFPJ\CharFace\CFID_0\CharID_18-2","17","341410","28506","0"
"DFPJ\CharFace\CFID_0\CharID_18-3","16","282168","24139","0"
"DFPJ\CharFace\CFID_0\CharID_18-4","26","713578","39339","0"
"DFPJ\CharFace\CFID_0\CharID_180-2","54","985880","66376","0"
"DFPJ\CharFace\CFID_0\CharID_181-0","11","233294","35199","0"
"DFPJ\CharFace\CFID_0\CharID_181-1","15","363894","29638","0"
"DFPJ\CharFace\CFID_0\CharID_181-2","26","428158","40119","0"
"DFPJ\CharFace\CFID_0\CharID_181-26","15","303918","28660","0"
"DFPJ\CharFace\CFID_0\CharID_181-3","17","387384","29872","0"
"DFPJ\CharFace\CFID_0\CharID_182-0","10","212488","32870","0"
"DFPJ\CharFace\CFID_0\CharID_182-2","16","261580","20531","0"
"DFPJ\CharFace\CFID_0\CharID_183-0","11","254794","34503","0"
"DFPJ\CharFace\CFID_0\CharID_183-1","25","557826","31651","0"
"DFPJ\CharFace\CFID_0\CharID_183-147","27","588072","32488","0"
"DFPJ\CharFace\CFID_0\CharID_183-2","14","233722","21330","0"
"DFPJ\CharFace\CFID_0\CharID_183-27","27","812130","37943","0"
"DFPJ\CharFace\CFID_0\CharID_183-3","14","239140","21644","0"
"DFPJ\CharFace\CFID_0\CharID_183-4","15","305410","26127","0"
"DFPJ\CharFace\CFID_0\CharID_183-5","13","235378","21160","0"
"DFPJ\CharFace\CFID_0\CharID_183-6","14","293270","24648","0"
"DFPJ\CharFace\CFID_0\CharID_184-1","16","392638","27017","0"
"DFPJ\CharFace\CFID_0\CharID_184-128","23","576460","31676","0"
"DFPJ\CharFace\CFID_0\CharID_184-2","16","332658","23936","0"
"DFPJ\CharFace\CFID_0\CharID_184-4","15","287890","22634","0"
"DFPJ\CharFace\CFID_0\CharID_185-0","11","245682","36052","0"
"DFPJ\CharFace\CFID_0\CharID_185-1","20","462470","29476","0"
"DFPJ\CharFace\CFID_0\CharID_185-2","16","294786","25188","0"
"DFPJ\CharFace\CFID_0\CharID_185-3","22","408776","26031","0"
"DFPJ\CharFace\CFID_0\CharID_185-4","15","325694","27248","0"
"DFPJ\CharFace\CFID_0\CharID_186-1","13","268362","29283","0"
"DFPJ\CharFace\CFID_0\CharID_186-2","15","252784","24900","0"
"DFPJ\CharFace\CFID_0\CharID_186-3","15","288496","30226","0"
"DFPJ\CharFace\CFID_0\CharID_186-4","15","347596","33270","0"
"DFPJ\CharFace\CFID_0\CharID_187-0","11","231010","33795","0"
"DFPJ\CharFace\CFID_0\CharID_187-1","13","180534","19755","0"
"DFPJ\CharFace\CFID_0\CharID_187-2","14","249404","25939","0"
"DFPJ\CharFace\CFID_0\CharID_187-3","14","187806","20040","0"
"DFPJ\CharFace\CFID_0\CharID_187-4","14","337500","29819","0"
"DFPJ\CharFace\CFID_0\CharID_188-1","15","311356","27672","0"
"DFPJ\CharFace\CFID_0\CharID_188-2","15","360038","32555","0"
"DFPJ\CharFace\CFID_0\CharID_188-3","17","334326","29764","0"
"DFPJ\CharFace\CFID_0\CharID_188-4","17","455662","35637","0"
"DFPJ\CharFace\CFID_0\CharID_189-1","15","353748","29319","0"
"DFPJ\CharFace\CFID_0\CharID_189-2","16","340974","30628","0"
"DFPJ\CharFace\CFID_0\CharID_189-3","16","331946","29294","0"
"DFPJ\CharFace\CFID_0\CharID_189-4","16","378794","30434","0"
"DFPJ\CharFace\CFID_0\CharID_19-0","11","338600","42680","0"
"DFPJ\CharFace\CFID_0\CharID_19-1","20","649768","36286","0"
"DFPJ\CharFace\CFID_0\CharID_19-24","27","484280","32327","0"
"DFPJ\CharFace\CFID_0\CharID_19-25","16","441252","29659","0"
"DFPJ\CharFace\CFID_0\CharID_19-3","22","615866","33523","0"
"DFPJ\CharFace\CFID_0\CharID_19-4","16","412306","30686","0"
"DFPJ\CharFace\CFID_0\CharID_190-1","13","320018","25733","0"
"DFPJ\CharFace\CFID_0\CharID_190-2","17","430916","56246","0"
"DFPJ\CharFace\CFID_0\CharID_190-3","14","311092","25284","0"
"DFPJ\CharFace\CFID_0\CharID_190-4","16","384616","23970","0"
"DFPJ\CharFace\CFID_0\CharID_191-1","13","358924","31943","0"
"DFPJ\CharFace\CFID_0\CharID_191-2","16","493700","39304","0"
"DFPJ\CharFace\CFID_0\CharID_191-3","14","371802","31234","0"
"DFPJ\CharFace\CFID_0\CharID_191-4","16","434310","35264","0"
"DFPJ\CharFace\CFID_0\CharID_2-0","11","208850","32590","0"
"DFPJ\CharFace\CFID_0\CharID_2-1","20","537806","34726","0"
"DFPJ\CharFace\CFID_0\CharID_2-2","16","316704","30373","0"
"DFPJ\CharFace\CFID_0\CharID_2-3","16","327554","30754","0"
"DFPJ\CharFace\CFID_0\CharID_2-4","14","396834","33200","0"
"DFPJ\CharFace\CFID_0\CharID_2-5","20","568754","35350","0"
"DFPJ\CharFace\CFID_0\CharID_2-6","16","450224","34306","0"
"DFPJ\CharFace\CFID_0\CharID_20-0","11","186594","31059","0"
"DFPJ\CharFace\CFID_0\CharID_20-1","13","274498","24840","0"
"DFPJ\CharFace\CFID_0\CharID_20-2","14","177362","19225","0"
"DFPJ\CharFace\CFID_0\CharID_20-26","14","295436","22536","0"
"DFPJ\CharFace\CFID_0\CharID_20-3","14","283332","25593","0"
"DFPJ\CharFace\CFID_0\CharID_20-4","14","312898","27074","0"
"DFPJ\CharFace\CFID_0\CharID_21-1","12","252120","24530","0"
"DFPJ\CharFace\CFID_0\CharID_21-2","22","383568","26356","0"
"DFPJ\CharFace\CFID_0\CharID_21-3","14","213320","20975","0"
"DFPJ\CharFace\CFID_0\CharID_21-4","14","319420","21103","0"
"DFPJ\CharFace\CFID_0\CharID_22-0","11","300536","38501","0"
"DFPJ\CharFace\CFID_0\CharID_22-1","13","414280","30683","0"
"DFPJ\CharFace\CFID_0\CharID_22-2","14","369116","30388","0"
"DFPJ\CharFace\CFID_0\CharID_22-27","14","415004","29849","0"
"DFPJ\CharFace\CFID_0\CharID_22-3","14","344864","28998","0"
"DFPJ\CharFace\CFID_0\CharID_23-1","13","400232","33582","0"
"DFPJ\CharFace\CFID_0\CharID_23-2","22","563476","36219","0"
"DFPJ\CharFace\CFID_0\CharID_23-3","14","397234","31951","0"
"DFPJ\CharFace\CFID_0\CharID_23-4","14","320438","26297","0"
"DFPJ\CharFace\CFID_0\CharID_24-0","11","240042","33471","0"
"DFPJ\CharFace\CFID_0\CharID_24-1","14","329904","28334","0"
"DFPJ\CharFace\CFID_0\CharID_24-2","16","296028","28121","0"
"DFPJ\CharFace\CFID_0\CharID_24-28","14","350024","32485","0"
"DFPJ\CharFace\CFID_0\CharID_24-3","14","310808","25843","0"
"DFPJ\CharFace\CFID_0\CharID_24-4","5","128940","25827","0"
"DFPJ\CharFace\CFID_0\CharID_25-0","10","195248","31069","0"
"DFPJ\CharFace\CFID_0\CharID_25-1","32","833624","56507","0"
"DFPJ\CharFace\CFID_0\CharID_25-10","15","257144","28751","0"
"DFPJ\CharFace\CFID_0\CharID_25-27","16","319228","24285","0"
"DFPJ\CharFace\CFID_0\CharID_25-29","15","380240","31059","0"
"DFPJ\CharFace\CFID_0\CharID_25-30","23","519498","36640","0"
"DFPJ\CharFace\CFID_0\CharID_25-31","15","338936","29382","0"
"DFPJ\CharFace\CFID_0\CharID_25-32","16","475690","35502","0"
"DFPJ\CharFace\CFID_0\CharID_25-33","30","624900","45985","0"
"DFPJ\CharFace\CFID_0\CharID_25-34","30","627462","41674","0"
"DFPJ\CharFace\CFID_0\CharID_25-35","13","268198","24700","0"
"DFPJ\CharFace\CFID_0\CharID_25-36","18","481460","32162","0"
"DFPJ\CharFace\CFID_0\CharID_25-37","10","223468","26181","0"
"DFPJ\CharFace\CFID_0\CharID_25-38","14","226050","25015","0"
"DFPJ\CharFace\CFID_0\CharID_25-4","17","416104","33800","0"
"DFPJ\CharFace\CFID_0\CharID_26-1","13","330468","30293","0"
"DFPJ\CharFace\CFID_0\CharID_26-2","22","593694","36952","0"
"DFPJ\CharFace\CFID_0\CharID_26-3","14","325268","30217","0"
"DFPJ\CharFace\CFID_0\CharID_26-4","14","273442","23524","0"
"DFPJ\CharFace\CFID_0\CharID_27-0","11","265920","33668","0"
"DFPJ\CharFace\CFID_0\CharID_27-1","25","750006","37686","0"
"DFPJ\CharFace\CFID_0\CharID_27-2","16","356432","26532","0"
"DFPJ\CharFace\CFID_0\CharID_27-3","27","788428","38207","0"
"DFPJ\CharFace\CFID_0\CharID_27-39","17","385682","29871","0"
"DFPJ\CharFace\CFID_0\CharID_27-40","5","86538","19574","0"
"DFPJ\CharFace\CFID_0\CharID_27-41","5","102256","21524","0"
"DFPJ\CharFace\CFID_0\CharID_27-42","5","99690","21664","0"
"DFPJ\CharFace\CFID_0\CharID_28-0","11","301450","39605","0"
"DFPJ\CharFace\CFID_0\CharID_28-1","25","843036","41932","0"
"DFPJ\CharFace\CFID_0\CharID_28-13","16","427424","31301","0"
"DFPJ\CharFace\CFID_0\CharID_28-3","27","881922","43708","0"
"DFPJ\CharFace\CFID_0\CharID_28-4","17","469964","32270","0"
"DFPJ\CharFace\CFID_0\CharID_28-43","31","622846","38752","0"
"DFPJ\CharFace\CFID_0\CharID_29-0","11","232294","36134","0"
"DFPJ\CharFace\CFID_0\CharID_29-1","13","288806","29838","0"
"DFPJ\CharFace\CFID_0\CharID_29-2","14","175748","21629","0"
"DFPJ\CharFace\CFID_0\CharID_29-3","14","279520","28700","0"
"DFPJ\CharFace\CFID_0\CharID_29-4","15","268214","25029","0"
"DFPJ\CharFace\CFID_0\CharID_3-0","11","275658","36885","0"
"DFPJ\CharFace\CFID_0\CharID_3-1","16","403682","32919","0"
"DFPJ\CharFace\CFID_0\CharID_3-3","15","364788","29766","0"
"DFPJ\CharFace\CFID_0\CharID_3-4","33","962266","111579","0"
"DFPJ\CharFace\CFID_0\CharID_3-7","27","567358","33841","0"
"DFPJ\CharFace\CFID_0\CharID_3-8","16","321234","26184","0"
"DFPJ\CharFace\CFID_0\CharID_30-0","11","241728","31489","0"
"DFPJ\CharFace\CFID_0\CharID_30-1","20","459886","29118","0"
"DFPJ\CharFace\CFID_0\CharID_30-2","16","232542","24718","0"
"DFPJ\CharFace\CFID_0\CharID_30-3","22","395460","27189","0"
"DFPJ\CharFace\CFID_0\CharID_30-4","17","311726","28934","0"
"DFPJ\CharFace\CFID_0\CharID_31-0","11","290812","35422","0"
"DFPJ\CharFace\CFID_0\CharID_31-1","17","348464","25362","0"
"DFPJ\CharFace\CFID_0\CharID_31-2","16","316198","24168","0"
"DFPJ\CharFace\CFID_0\CharID_31-3","18","346672","34776","0"
"DFPJ\CharFace\CFID_0\CharID_31-4","16","426996","32257","0"
"DFPJ\CharFace\CFID_0\CharID_32-0","11","190084","31782","0"
"DFPJ\CharFace\CFID_0\CharID_32-1","21","503704","35513","0"
"DFPJ\CharFace\CFID_0\CharID_32-2","17","286610","24589","0"
"DFPJ\CharFace\CFID_0\CharID_32-3","22","442786","35198","0"
"DFPJ\CharFace\CFID_0\CharID_32-9","15","275492","24431","0"
"DFPJ\CharFace\CFID_0\CharID_33-2","54","685202","43498","0"
"DFPJ\CharFace\CFID_0\CharID_34-0","11","244758","34787","0"
"DFPJ\CharFace\CFID_0\CharID_34-1","13","334618","28660","0"
"DFPJ\CharFace\CFID_0\CharID_34-2","14","237174","37868","0"
"DFPJ\CharFace\CFID_0\CharID_34-26","16","340720","30641","0"
"DFPJ\CharFace\CFID_0\CharID_34-3","14","342924","28767","0"
"DFPJ\CharFace\CFID_0\CharID_34-4","16","300100","30522","0"
"DFPJ\CharFace\CFID_0\CharID_35-0","11","204742","33313","0"
"DFPJ\CharFace\CFID_0\CharID_35-1","13","359814","31010","0"
"DFPJ\CharFace\CFID_0\CharID_35-2","14","224340","25522","0"
"DFPJ\CharFace\CFID_0\CharID_35-3","14","354572","30045","0"
