"Relative","Count","SrcBytes","DstBytes","ExitCode"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-0","11","213272","43867","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-1","20","512168","39040","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-2","22","353998","43306","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-3","21","515332","37620","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-74","14","295832","33698","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-75","16","345768","31555","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_101-76","16","323898","33386","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_102-1","13","277328","33874","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_102-2","22","374284","33715","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_102-3","14","273802","33760","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_102-4","14","259942","32871","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-0","11","263064","54769","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-1","23","441456","33490","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-2","16","343526","50892","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-3","16","282814","30326","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-4","24","533256","41946","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_103-77","9","214520","32718","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_104-0","11","257186","53929","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_104-1","13","254320","30986","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_104-2","15","275990","33262","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_104-3","14","254848","29997","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_104-4","15","298802","34470","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_105-1","13","243318","28961","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_105-2","22","507680","42981","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_105-3","14","248560","28107","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_105-4","15","369526","41295","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_106-0","11","205106","46672","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_106-1","13","321898","33406","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_106-2","14","283202","32651","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_106-3","14","293750","30226","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_106-4","14","289894","32867","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_107-0","11","285276","52581","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_107-1","23","625114","42120","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_107-2","15","286598","37490","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_107-3","26","653302","40805","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_107-4","18","385776","46908","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-0","11","253172","53481","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-1","25","687360","47969","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-13","16","254630","28379","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-3","26","676604","47454","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-4","11","301956","38791","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_108-78","10","159258","23983","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_109-2","54","942658","39140","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-0","11","270796","53063","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-1","15","478610","48758","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-16","14","297142","38078","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-2","16","280176","33664","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-3","15","462418","48853","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_11-4","16","474180","51338","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_110-17","14","219276","29953","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_110-18","14","194806","26350","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_110-19","15","229642","28055","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_110-79","14","204502","28311","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_111-2","54","872428","41774","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_112-15","9","160678","28356","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_112-4","6","128046","30374","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_113-0","11","211544","47404","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_113-1","13","260618","32083","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_113-2","13","261256","32056","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_113-3","14","272166","32283","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_113-4","15","320010","33325","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_114-0","11","238626","50722","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_114-2","16","297506","33833","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_114-27","14","297114","35014","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_114-3","14","278170","34732","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-0","11","284784","59839","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-1","13","270062","31840","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-148","16","277188","28925","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-3","14","267776","30520","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-4","16","322340","57542","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-80","27","514820","36200","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_115-81","15","309622","33310","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-0","11","261462","52371","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-1","24","753248","44591","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-2","26","815082","41945","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-3","27","812812","44062","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-4","16","422002","37846","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_116-82","18","430294","32468","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_117-1","13","307862","35701","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_117-2","22","531258","39056","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_117-3","14","336538","36400","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_117-83","15","384542","56039","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_118-1","13","659224","48160","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_118-2","23","1201966","57779","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_118-3","14","684486","47076","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_118-4","14","455710","36286","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_119-0","11","192710","41867","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_119-1","13","341664","38685","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_119-2","14","253856","30351","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_119-3","14","330716","36355","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_119-4","14","244678","33888","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_12-0","11","312350","56713","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_12-1","15","540334","54631","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_12-2","18","499214","53727","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_12-3","16","547788","55506","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_12-4","15","449896","44194","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-84","11","220606","26780","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-85","23","339784","29265","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-86","16","268410","27480","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-87","11","261252","33339","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-88","23","487068","35848","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-89","16","270664","25921","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-90","11","298538","34703","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_120-91","16","373634","32687","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_121-1","12","222366","25515","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_121-2","23","402248","26308","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_121-3","13","228918","25397","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_121-4","15","276054","25871","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-0","11","284152","60075","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-1","20","477708","40706","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-3","23","468036","39996","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-4","24","549046","43231","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-65","27","551722","41217","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_122-66","16","290666","34293","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_123-0","11","253562","58627","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_123-1","20","475442","39225","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_123-2","16","279306","45621","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_123-3","23","452016","36820","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_123-4","25","471202","36458","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-0","9","201708","68478","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-1","19","671276","73541","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-2","20","661786","110798","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-3","16","550078","74162","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-4","17","555116","72963","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-92","34","491474","67390","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_124-93","15","228210","26284","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_125-0","11","196488","51336","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_125-1","21","347016","31305","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_125-2","14","194702","26447","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_125-3","20","365022","33628","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_125-4","14","238786","28449","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_126-0","11","267098","56274","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_126-2","16","267922","31041","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_126-27","16","247302","25464","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_126-3","23","525174","38460","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_126-94","16","245084","31316","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-0","11","281700","59000","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-1","20","601052","47453","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-2","16","282920","29797","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-3","23","568740","44585","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-4","23","500882","35128","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_127-95","16","260526","28975","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_128-0","11","253602","50515","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_128-1","26","870738","54065","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_128-2","14","284992","34462","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_128-3","26","820892","51869","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_128-4","17","308434","34558","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_129-0","10","229942","49054","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_129-1","22","617506","45570","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_129-2","16","437906","41894","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_129-4","17","361542","41762","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_13-0","11","221472","47701","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_13-1","15","347008","37459","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_13-2","17","281254","29338","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_13-3","16","352512","35309","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_13-4","16","399898","38649","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-0","11","272028","51660","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-1","20","597474","43558","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-3","22","600916","42324","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-4","13","267494","28015","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-96","24","545382","41416","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-97","3","76998","29382","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_130-98","16","271366","30128","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-0","11","261084","52436","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-1","21","484018","48761","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-100","27","340424","29328","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-3","23","413486","36369","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-4","23","406246","37591","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_131-99","26","549660","39325","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-0","11","261088","53653","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-1","20","302650","33173","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-101","18","440492","41118","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-102","18","428932","40016","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-3","22","310368","32128","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_132-4","22","369332","32924","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_133-0","10","138344","37819","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_133-2","4","44310","16777","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_134-1","13","294966","32268","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_134-2","22","511136","41024","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_134-3","14","301032","31268","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_134-4","14","345162","37573","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_135-1","13","262548","29728","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_135-2","22","372826","28803","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_135-3","14","252628","28178","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_135-4","14","252514","30834","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_136-1","15","265614","28668","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_136-2","25","512376","36841","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_136-3","16","265264","27505","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_136-4","17","287358","49862","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_137-0","11","306152","57029","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_137-1","14","368698","52397","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_137-2","16","373714","36953","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_137-3","14","344074","39818","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_137-4","8","207644","36347","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-0","11","224120","46375","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-1","20","544868","41987","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-2","16","260110","32661","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-27","22","474328","35613","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-3","26","556938","37378","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_138-4","14","262618","35013","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_139-0","11","230400","48519","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_139-1","20","445160","41251","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_139-2","18","298092","33065","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_139-3","22","435310","37724","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_139-4","14","309356","40916","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_14-1","13","267518","30642","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_14-2","24","536932","38225","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_14-3","15","270492","28930","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_14-4","15","270452","27568","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-0","11","254706","50833","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-1","13","545616","54420","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-103","14","279912","31435","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-104","14","236000","27613","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-2","14","355788","38113","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-3","13","478292","48693","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_140-4","14","377488","39699","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-0","11","221898","54640","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-1","20","311854","28434","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-105","18","251852","26107","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-106","27","435314","32978","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-3","23","340856","42002","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_141-4","16","225924","24762","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_142-107","11","241102","54475","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_142-108","15","395628","39332","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_142-109","16","259792","29254","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_142-110","16","380088","36767","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_142-111","16","478718","40172","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-0","11","237798","53018","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-1","20","646220","51918","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-112","14","224494","26778","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-2","16","306254","30919","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-3","22","611836","47984","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_143-4","14","353820","36370","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_144-1","20","591214","49502","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_144-2","27","452008","31842","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_144-3","22","562678","46820","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_144-4","22","529228","38754","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_145-0","12","297180","56386","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_145-1","13","266568","32804","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_145-2","14","296470","33486","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_145-3","14","273916","32202","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_145-4","15","354254","33205","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_146-1","2","42608","27109","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_146-2","23","508156","43248","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_146-4","16","241428","35471","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_147-1","13","289958","32008","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_147-2","23","495722","34345","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_147-3","13","275710","30687","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_147-4","14","348634","32717","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_148-1","13","279892","32565","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_148-113","14","290806","31885","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_148-2","22","512784","36391","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_148-3","14","266694","29796","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_149-0","11","178880","44174","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_149-1","20","381778","33884","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_149-2","14","159776","21344","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_149-3","22","380730","33794","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_149-4","16","290184","32930","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_15-0","11","260562","53668","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_15-1","20","596192","44922","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_15-2","14","352838","37613","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_15-3","22","601810","42330","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_15-4","12","311986","49535","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-0","11","292618","51640","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-1","25","584744","43894","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-114","9","187378","36417","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-115","14","257606","32373","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-2","16","343260","41164","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-27","50","902680","37433","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-28","14","284158","33180","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-3","27","587740","38938","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-38","14","238108","30025","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-4","24","858654","45907","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-5","21","464250","35828","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_150-6","23","472920","36757","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_151-0","11","206460","49159","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_151-1","20","397624","33718","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_151-2","16","267238","29802","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_151-3","23","375308","32080","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_151-4","16","349164","39026","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-0","11","257958","54926","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-1","24","645866","41148","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-116","19","352004","31532","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-117","19","365480","32626","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-3","27","671096","39470","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_152-4","20","450044","39183","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_153-0","10","190638","42351","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_153-2","15","200254","22565","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-0","10","257390","48368","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-1","25","818024","50253","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-118","16","425878","39514","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-119","27","700514","44239","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-120","16","418092","39737","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-3","27","859924","49582","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-65","27","618642","50700","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-66","16","356498","35450","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_154-9","6","184896","37799","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_155-0","11","268500","52923","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_155-1","13","298560","36056","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_155-2","14","287782","33215","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_155-3","14","304466","34055","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_155-4","15","359836","36576","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_156-0","11","197878","40488","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_156-1","13","283022","28342","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_156-2","14","265772","26164","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_156-3","14","282132","26867","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_156-4","14","357776","28726","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_157-0","11","221600","48952","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_157-1","23","528644","39261","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_157-2","17","223464","26917","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_157-3","23","451260","37156","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_157-4","14","304526","42981","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-1","13","400522","37479","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-121","11","249038","49654","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-149","14","362248","41352","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-2","14","447264","40129","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-3","4","120704","31504","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_158-4","23","716740","43609","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_159-122","13","342320","39304","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_159-123","22","512512","39112","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_159-124","14","351156","38507","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_159-125","27","456850","63831","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_16-17","14","198074","25633","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_16-18","14","175710","24000","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_16-19","14","184082","24198","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-0","12","247372","51098","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-1","23","528662","37576","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-126","15","278030","42181","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-127","39","962454","98258","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-3","26","565190","37327","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_160-4","15","263322","30834","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_161-0","11","212208","53988","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_161-1","20","398574","43358","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_161-128","22","409710","31260","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_161-2","16","326004","36685","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_161-4","14","277278","31185","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-0","12","310090","60181","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-1","15","291040","35423","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-129","28","385950","40527","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-13","16","268984","38640","0"
